id,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_15712,RRES,AICJ,2025/5/1 6:50,2025/5/1 9:25,321,Aft_10085,135
Flt_15713,AHZP,RRES,2025/5/1 17:00,2025/5/1 19:15,319,Aft_10070,120
Flt_15714,RRES,JZAO,2025/5/1 20:00,2025/5/1 22:10,320,Aft_10088,140
Flt_15715,RRES,EFSS,2025/5/1 7:05,2025/5/1 9:20,321,Aft_10086,123
Flt_15716,RRES,AHZP,2025/5/1 14:05,2025/5/1 16:00,319,Aft_10070,106
Flt_15717,VRYX,SHZB,2025/5/1 10:10,2025/5/1 11:50,320,Aft_10079,88
Flt_15718,TPWY,RRES,2025/5/1 12:40,2025/5/1 17:00,320,Aft_10089,255
Flt_15719,BZYU,RRES,2025/5/1 13:35,2025/5/1 17:40,320,Aft_10090,219
Flt_15720,JFEE,RTHW,2025/5/1 6:55,2025/5/1 9:00,320,Aft_10080,137
Flt_15721,HXHL,RRES,2025/5/1 22:40,2025/5/2 0:30,320,Aft_10091,110
Flt_15722,RRES,BZYU,2025/5/1 7:55,2025/5/1 12:20,320,Aft_10090,232
Flt_15723,RRES,TPWY,2025/5/1 8:05,2025/5/1 11:30,320,Aft_10089,220
Flt_15724,RTHW,VRYX,2025/5/1 6:55,2025/5/1 9:15,320,Aft_10079,130
Flt_15725,JVVZ,HXHL,2025/5/1 20:25,2025/5/1 21:45,320,Aft_10091,85
Flt_15726,SLPJ,RRES,2025/5/1 9:25,2025/5/1 10:50,320,Aft_10092,94
Flt_15727,RTHW,JFEE,2025/5/1 21:05,2025/5/1 22:55,320,Aft_10080,123
Flt_15728,HXHL,JVVZ,2025/5/1 18:20,2025/5/1 19:40,320,Aft_10091,78
Flt_15729,RRES,SLPJ,2025/5/1 6:55,2025/5/1 8:35,320,Aft_10092,95
Flt_15730,MTLP,RTHW,2025/5/1 22:30,2025/5/2 1:50,320,Aft_10076,215
Flt_15731,RRES,HXHL,2025/5/1 14:55,2025/5/1 16:45,320,Aft_10091,101
Flt_15732,GDHI,RRES,2025/5/1 13:45,2025/5/1 15:55,320,Aft_10060,132
Flt_15733,ENDP,RRES,2025/5/1 17:25,2025/5/1 20:05,321,Aft_10086,161
Flt_15734,GDHI,RRES,2025/5/1 10:25,2025/5/1 12:40,320,Aft_10093,133
Flt_15735,RRES,XVFW,2025/5/1 17:55,2025/5/1 19:55,320,Aft_10087,119
Flt_15736,RRES,GDHI,2025/5/1 9:30,2025/5/1 11:35,320,Aft_10060,118
Flt_15737,RRES,ENDP,2025/5/1 14:00,2025/5/1 16:20,321,Aft_10086,133
Flt_15738,RRES,GDHI,2025/5/1 7:15,2025/5/1 9:20,320,Aft_10093,115
Flt_15739,DHUW,RRES,2025/5/1 22:40,2025/5/2 1:05,319,Aft_10070,118
Flt_15740,RRES,FDOQ,2025/5/1 14:10,2025/5/1 16:20,321,Aft_10067,119
Flt_15741,ENDP,RRES,2025/5/1 10:40,2025/5/1 13:20,320,Aft_10062,157
Flt_15742,AVSX,RRES,2025/5/1 10:10,2025/5/1 13:00,321,Aft_10067,156
Flt_15743,STEC,RRES,2025/5/1 21:25,2025/5/1 23:40,320,Aft_10089,128
Flt_15744,RRES,ENDP,2025/5/1 7:15,2025/5/1 9:25,320,Aft_10062,132
Flt_15745,RRES,DHUW,2025/5/1 20:10,2025/5/1 21:50,319,Aft_10070,107
Flt_15746,RRES,STEC,2025/5/1 18:15,2025/5/1 20:15,320,Aft_10089,121
Flt_15747,UDGM,RRES,2025/5/1 9:50,2025/5/1 11:55,321,Aft_10063,131
Flt_15748,VRYX,RRES,2025/5/1 22:10,2025/5/2 0:20,320,Aft_10090,106
Flt_15749,RTWL,RRES,2025/5/1 22:55,2025/5/2 1:25,320,Aft_10094,137
Flt_15750,FDOQ,RRES,2025/5/1 17:35,2025/5/1 19:55,321,Aft_10067,138
Flt_15751,RRES,RTWL,2025/5/1 22:45,2025/5/2 1:00,320,Aft_10062,133
Flt_15752,RRES,UDGM,2025/5/1 6:50,2025/5/1 9:00,321,Aft_10063,116
Flt_15753,RRES,VRYX,2025/5/1 18:50,2025/5/1 20:55,320,Aft_10090,114
Flt_15754,RRES,AVSX,2025/5/1 7:00,2025/5/1 9:20,321,Aft_10067,135
Flt_15755,GDHI,RRES,2025/5/1 22:25,2025/5/2 0:35,321,Aft_10085,134
Flt_15756,WCBM,RRES,2025/5/1 17:35,2025/5/1 20:10,320,Aft_10093,160
Flt_15757,VSSV,RRES,2025/5/1 17:05,2025/5/1 19:30,320,Aft_10092,132
Flt_15758,RRES,XVFW,2025/5/1 21:05,2025/5/1 23:15,320,Aft_10092,123
Flt_15759,RRES,GDHI,2025/5/1 19:10,2025/5/1 21:15,321,Aft_10085,115
Flt_15760,RRES,WCBM,2025/5/1 14:00,2025/5/1 16:35,320,Aft_10093,137
Flt_15761,RRES,VSSV,2025/5/1 14:10,2025/5/1 16:20,320,Aft_10092,120
Flt_15762,XVFW,RRES,2025/5/1 20:45,2025/5/1 22:50,320,Aft_10087,142
Flt_15763,VIOC,TYHI,2025/5/1 20:05,2025/5/1 22:15,319,Aft_10095,131
Flt_15764,RRES,STGW,2025/5/1 17:05,2025/5/1 19:25,321,Aft_10078,123
Flt_15765,RRES,NJRH,2025/5/1 21:20,2025/5/1 22:55,320,Aft_10093,100
Flt_15766,FDOQ,VIOC,2025/5/1 15:35,2025/5/1 18:10,321,Aft_10096,158
Flt_15767,XQWL,RRES,2025/5/1 16:25,2025/5/1 18:05,320,Aft_10088,86
Flt_15768,VIOC,FDOQ,2025/5/1 12:25,2025/5/1 14:50,321,Aft_10096,133
Flt_15769,TYHI,VIOC,2025/5/1 13:30,2025/5/1 16:00,320,Aft_10005,157
Flt_15770,STGW,RRES,2025/5/1 11:15,2025/5/1 13:30,321,Aft_10097,147
Flt_15771,RRES,XQWL,2025/5/1 13:55,2025/5/1 15:20,320,Aft_10088,86
Flt_15772,RRES,STGW,2025/5/1 8:35,2025/5/1 10:30,321,Aft_10097,126
Flt_15773,VIOC,TYHI,2025/5/1 10:30,2025/5/1 12:45,320,Aft_10005,133
Flt_15774,NZHM,RRES,2025/5/1 20:10,2025/5/1 23:25,321,Aft_10097,195
Flt_15775,UICV,RRES,2025/5/1 11:20,2025/5/1 15:00,321,Aft_10078,231
Flt_15776,TEEO,RRES,2025/5/1 22:55,2025/5/2 1:00,321,Aft_10063,104
Flt_15777,RRES,UICV,2025/5/1 7:20,2025/5/1 10:20,320,Aft_10064,186
Flt_15778,RRES,NZHM,2025/5/1 16:00,2025/5/1 18:55,321,Aft_10097,162
Flt_15779,RRES,TEEO,2025/5/1 20:05,2025/5/1 21:50,321,Aft_10063,106
Flt_15780,AXWS,RRES,2025/5/1 9:35,2025/5/1 11:55,320,Aft_10088,146
Flt_15781,QGJR,VIOC,2025/5/1 22:05,2025/5/1 23:15,320,Aft_10098,56
Flt_15782,WZDU,QGJR,2025/5/1 18:40,2025/5/1 21:10,320,Aft_10098,150
Flt_15783,DQUC,RRES,2025/5/1 10:15,2025/5/1 13:05,320,Aft_10091,162
Flt_15784,QGJR,WZDU,2025/5/1 15:30,2025/5/1 17:50,320,Aft_10098,132
Flt_15785,RRES,AXWS,2025/5/1 6:50,2025/5/1 8:50,320,Aft_10088,127
Flt_15786,VIOC,QGJR,2025/5/1 13:35,2025/5/1 14:40,320,Aft_10098,53
Flt_15787,RRES,DQUC,2025/5/1 6:30,2025/5/1 9:00,320,Aft_10091,146
Flt_15788,STGW,RRES,2025/5/1 20:20,2025/5/1 22:35,321,Aft_10078,143
Flt_15789,TYHI,VIOC,2025/5/1 23:00,2025/5/2 1:30,319,Aft_10095,155
Flt_15790,NJRH,RRES,2025/5/1 23:40,2025/5/2 1:20,320,Aft_10093,90
Flt_15791,VYPF,VIOC,2025/5/1 20:00,2025/5/1 23:10,321,Aft_10099,175
Flt_15792,VIOC,JZAO,2025/5/1 10:15,2025/5/1 13:00,321,Aft_10100,151
Flt_15793,VIOC,VYPF,2025/5/1 16:15,2025/5/1 19:00,321,Aft_10099,150
Flt_15794,AHZP,VIOC,2025/5/1 11:35,2025/5/1 13:50,321,Aft_10101,145
Flt_15795,VIOC,AICJ,2025/5/1 8:15,2025/5/1 11:05,321,Aft_10099,153
Flt_15796,EQLA,VIOC,2025/5/1 20:25,2025/5/1 22:40,320,Aft_10102,144
Flt_15797,VIOC,AHZP,2025/5/1 8:25,2025/5/1 10:35,321,Aft_10101,120
Flt_15798,TYHI,VIOC,2025/5/1 10:35,2025/5/1 13:10,319,Aft_10103,158
Flt_15799,AICJ,VIOC,2025/5/1 12:00,2025/5/1 15:00,321,Aft_10099,182
Flt_15800,VIOC,EQLA,2025/5/1 17:25,2025/5/1 19:40,320,Aft_10102,120
Flt_15801,XVFW,VIOC,2025/5/1 8:05,2025/5/1 10:35,321,Aft_10104,159
Flt_15802,VIOC,XVFW,2025/5/1 21:10,2025/5/1 23:20,319,Aft_10103,128
Flt_15803,ENDP,VIOC,2025/5/1 7:00,2025/5/1 9:55,319,Aft_10105,176
Flt_15805,HXHL,VIOC,2025/5/1 11:30,2025/5/1 13:35,321,Aft_10106,132
Flt_15806,VIOC,TYHI,2025/5/1 7:40,2025/5/1 9:50,319,Aft_10103,133
Flt_15807,VSSV,VIOC,2025/5/1 11:10,2025/5/1 13:40,320,Aft_10107,155
Flt_15808,VIOC,ENDP,2025/5/1 20:15,2025/5/1 22:50,321,Aft_10096,148
Flt_15810,VIOC,HXHL,2025/5/1 8:30,2025/5/1 10:35,321,Aft_10106,118
Flt_15811,VIOC,VSSV,2025/5/1 8:10,2025/5/1 10:25,320,Aft_10107,136
Flt_15812,JZAO,VIOC,2025/5/1 14:00,2025/5/1 17:05,321,Aft_10100,180
Flt_15813,DHUW,VIOC,2025/5/1 12:15,2025/5/1 14:20,320,Aft_10108,133
Flt_15814,VIOC,ZJWW,2025/5/1 16:20,2025/5/1 18:45,321,Aft_10101,133
Flt_15816,VIOC,DHUW,2025/5/1 9:15,2025/5/1 11:15,320,Aft_10108,116
Flt_15818,TTTN,VIOC,2025/5/1 11:00,2025/5/1 13:20,320,Aft_10109,139
Flt_15819,NTBT,VIOC,2025/5/1 11:00,2025/5/1 12:55,320,Aft_10110,120
Flt_15820,DQUC,VIOC,2025/5/1 6:50,2025/5/1 9:50,319,Aft_10111,175
Flt_15821,VIOC,TTTN,2025/5/1 8:05,2025/5/1 10:15,320,Aft_10109,129
Flt_15822,VIOC,NTBT,2025/5/1 8:20,2025/5/1 10:15,320,Aft_10110,106
Flt_15823,VIOC,DQUC,2025/5/1 20:25,2025/5/1 23:15,319,Aft_10112,162
Flt_15824,QHMM,VIOC,2025/5/1 16:00,2025/5/1 18:10,319,Aft_10095,129
Flt_15825,VYPF,VIOC,2025/5/1 12:20,2025/5/1 15:10,321,Aft_10113,177
Flt_15826,VGQZ,VIOC,2025/5/1 22:55,2025/5/2 0:30,321,Aft_10104,83
Flt_15827,PMXY,VIOC,2025/5/1 10:25,2025/5/1 12:25,319,Aft_10007,116
Flt_15828,VIOC,VGQZ,2025/5/1 12:20,2025/5/1 13:40,321,Aft_10104,76
Flt_15829,VIOC,QHMM,2025/5/1 13:20,2025/5/1 15:15,319,Aft_10095,118
Flt_15830,VIOC,PMXY,2025/5/1 7:55,2025/5/1 9:40,319,Aft_10007,107
Flt_15831,PPWD,VIOC,2025/5/1 21:50,2025/5/1 23:55,319,Aft_10114,131
Flt_15832,VIOC,VYPF,2025/5/1 8:50,2025/5/1 11:25,321,Aft_10113,151
Flt_15833,QHMM,VIOC,2025/5/1 11:00,2025/5/1 13:15,320,Aft_10115,131
Flt_15834,VWSF,VIOC,2025/5/1 8:25,2025/5/1 11:20,321,Aft_10096,171
Flt_15835,VIOC,QHMM,2025/5/1 7:30,2025/5/1 9:50,320,Aft_10115,117
Flt_15836,VIOC,PPWD,2025/5/1 18:55,2025/5/1 21:05,319,Aft_10114,121
Flt_15837,ZJWW,VIOC,2025/5/1 19:30,2025/5/1 22:00,321,Aft_10101,144
Flt_15838,VIOC,VWSF,2025/5/1 20:30,2025/5/1 23:15,320,Aft_10116,155
Flt_15841,JFEE,VIOC,2025/5/1 7:05,2025/5/1 9:20,320,Aft_10005,133
Flt_15842,KQCH,VIOC,2025/5/1 17:15,2025/5/1 19:15,320,Aft_10115,121
Flt_15843,JFEE,VIOC,2025/5/1 17:10,2025/5/1 19:15,320,Aft_10006,136
Flt_15844,NDUJ,VIOC,2025/5/1 20:40,2025/5/1 22:35,319,Aft_10111,128
Flt_15845,VIOC,KQCH,2025/5/1 14:25,2025/5/1 16:30,320,Aft_10115,111
Flt_15846,VIOC,JFEE,2025/5/1 13:30,2025/5/1 15:50,320,Aft_10006,140
Flt_15847,WGAC,NDUJ,2025/5/1 17:05,2025/5/1 19:35,319,Aft_10111,166
Flt_15848,KYFK,VIOC,2025/5/1 16:25,2025/5/1 18:25,321,Aft_10117,115
Flt_15849,VIOC,XQWL,2025/5/1 8:45,2025/5/1 10:35,320,Aft_10102,109
Flt_15850,NDUJ,WGAC,2025/5/1 13:45,2025/5/1 16:15,319,Aft_10111,155
Flt_15851,SLPJ,VIOC,2025/5/1 7:55,2025/5/1 9:50,321,Aft_10117,106
Flt_15852,VIOC,NDUJ,2025/5/1 10:55,2025/5/1 12:45,319,Aft_10111,111
Flt_15853,VIOC,IWON,2025/5/1 7:55,2025/5/1 9:25,320,Aft_10008,95
Flt_15854,XQWL,VIOC,2025/5/1 18:25,2025/5/1 20:25,321,Aft_10010,110
Flt_15855,VIOC,SLPJ,2025/5/1 21:20,2025/5/1 23:15,319,Aft_10007,101
Flt_15856,RTWL,VIOC,2025/5/1 18:40,2025/5/1 21:20,321,Aft_10022,155
Flt_15857,VIOC,XQWL,2025/5/1 15:30,2025/5/1 17:25,321,Aft_10010,103
Flt_15858,XQWL,VIOC,2025/5/1 16:50,2025/5/1 18:40,320,Aft_10102,114
Flt_15859,XKVP,XQWL,2025/5/1 14:05,2025/5/1 15:45,320,Aft_10102,116
Flt_15860,VIOC,KYFK,2025/5/1 13:30,2025/5/1 15:25,321,Aft_10117,103
Flt_15861,IWON,VIOC,2025/5/1 10:10,2025/5/1 11:50,320,Aft_10008,103
Flt_15862,STEC,VIOC,2025/5/1 11:25,2025/5/1 13:30,321,Aft_10118,136
Flt_15863,AXWS,VIOC,2025/5/1 11:25,2025/5/1 13:55,320,Aft_10119,162
Flt_15864,NDUJ,VIOC,2025/5/1 10:55,2025/5/1 13:05,321,Aft_10012,128
Flt_15865,XQWL,XKVP,2025/5/1 11:35,2025/5/1 13:20,320,Aft_10102,101
Flt_15866,VIOC,STEC,2025/5/1 8:10,2025/5/1 10:20,321,Aft_10118,128
Flt_15867,VIOC,AXWS,2025/5/1 7:55,2025/5/1 10:25,320,Aft_10119,141
Flt_15868,VIOC,NDUJ,2025/5/1 8:00,2025/5/1 9:50,321,Aft_10012,113
Flt_15869,VIOC,JFEE,2025/5/1 19:30,2025/5/1 21:45,320,Aft_10120,141
Flt_15870,DTEM,VIOC,2025/5/1 9:40,2025/5/1 11:10,320,Aft_10011,89
Flt_15871,VIOC,WUZI,2025/5/1 11:30,2025/5/1 13:55,319,Aft_10105,151
Flt_15872,VIOC,XKIV,2025/5/1 14:20,2025/5/1 18:20,320,Aft_10121,258
Flt_15873,VIOC,DTEM,2025/5/1 7:35,2025/5/1 8:55,320,Aft_10011,85
Flt_15875,NJRH,VIOC,2025/5/1 9:45,2025/5/1 10:55,320,Aft_10120,79
Flt_15876,ILSH,VIOC,2025/5/1 16:50,2025/5/1 18:40,319,Aft_10103,103
Flt_15878,VIOC,NJRH,2025/5/1 7:40,2025/5/1 8:55,320,Aft_10120,78
Flt_15879,XFAQ,VIOC,2025/5/1 10:45,2025/5/1 12:05,319,Aft_10095,70
Flt_15880,TGWV,VIOC,2025/5/1 14:05,2025/5/1 17:40,320,Aft_10122,215
Flt_15881,PDTN,VIOC,2025/5/1 10:00,2025/5/1 11:30,319,Aft_10123,95
Flt_15882,VIOC,ILSH,2025/5/1 14:15,2025/5/1 16:05,319,Aft_10103,106
Flt_15883,VIOC,PDTN,2025/5/1 7:30,2025/5/1 9:15,319,Aft_10123,95
Flt_15884,VIOC,XFAQ,2025/5/1 8:35,2025/5/1 10:00,319,Aft_10095,80
Flt_15886,SQEB,VIOC,2025/5/1 20:25,2025/5/1 21:55,319,Aft_10124,93
Flt_15887,IXOR,VIOC,2025/5/1 15:25,2025/5/1 17:00,319,Aft_10124,73
Flt_15888,VIOC,IXOR,2025/5/1 13:10,2025/5/1 14:40,319,Aft_10124,83
Flt_15890,VIOC,SQEB,2025/5/1 18:05,2025/5/1 19:40,319,Aft_10124,98
Flt_15891,WUZI,VIOC,2025/5/1 19:35,2025/5/1 21:35,319,Aft_10072,125
Flt_15892,UUDJ,VIOC,2025/5/1 10:50,2025/5/1 12:05,319,Aft_10124,64
Flt_15893,RTHW,VIOC,2025/5/1 7:45,2025/5/1 9:15,320,Aft_10125,74
Flt_15894,VIOC,RTHW,2025/5/1 21:00,2025/5/1 22:25,320,Aft_10126,80
Flt_15895,KCUC,VIOC,2025/5/1 10:45,2025/5/1 12:45,319,Aft_10114,107
Flt_15897,VIOC,UUDJ,2025/5/1 8:45,2025/5/1 10:05,319,Aft_10124,72
Flt_15898,VIOC,KCUC,2025/5/1 7:55,2025/5/1 10:00,319,Aft_10114,126
Flt_15899,WUZI,VIOC,2025/5/1 15:00,2025/5/1 17:00,319,Aft_10105,123
Flt_15900,XKIV,VIOC,2025/5/1 19:05,2025/5/1 22:35,320,Aft_10121,229
Flt_15901,VIOC,RERF,2025/5/1 12:35,2025/5/1 15:20,319,Aft_10123,157
Flt_15902,DTCX,VIOC,2025/5/1 20:20,2025/5/1 23:55,320,Aft_10108,222
Flt_15903,TPWY,VIOC,2025/5/1 8:15,2025/5/1 12:30,321,Aft_10003,265
Flt_15904,VIOC,DTCX,2025/5/1 15:25,2025/5/1 19:35,320,Aft_10108,246
Flt_15905,VIOC,TPWY,2025/5/1 20:15,2025/5/1 23:55,321,Aft_10003,225
Flt_15906,VSZH,VIOC,2025/5/1 20:00,2025/5/2 0:05,320,Aft_10110,259
Flt_15907,VIOC,TGWV,2025/5/1 9:30,2025/5/1 13:20,320,Aft_10122,234
Flt_15908,BUHQ,VIOC,2025/5/1 13:45,2025/5/1 17:30,320,Aft_10126,221
Flt_15909,VIOC,BZYU,2025/5/1 14:35,2025/5/1 18:25,320,Aft_10109,225
Flt_15910,BTTC,VIOC,2025/5/1 20:00,2025/5/1 23:35,320,Aft_10119,206
Flt_15911,VIOC,BUHQ,2025/5/1 8:55,2025/5/1 12:55,320,Aft_10126,231
Flt_15912,VIOC,BTTC,2025/5/1 15:10,2025/5/1 18:40,320,Aft_10119,220
Flt_15913,KOPL,VIOC,2025/5/1 15:25,2025/5/1 19:10,320,Aft_10125,230
Flt_15914,BTTC,VIOC,2025/5/1 6:55,2025/5/1 10:20,320,Aft_10127,203
Flt_15915,GTYR,VIOC,2025/5/1 18:50,2025/5/1 21:40,320,Aft_10128,181
Flt_15916,VIOC,VSZH,2025/5/1 14:15,2025/5/1 18:55,320,Aft_10110,287
Flt_15917,NZHM,GTYR,2025/5/1 16:50,2025/5/1 18:05,320,Aft_10128,69
Flt_15918,BZYU,VIOC,2025/5/1 19:15,2025/5/1 22:55,320,Aft_10109,205
Flt_15919,VIOC,KOPL,2025/5/1 10:20,2025/5/1 14:20,320,Aft_10125,251
Flt_15920,VIOC,BTTC,2025/5/1 11:25,2025/5/1 14:55,320,Aft_10127,220
Flt_15921,GTYR,NZHM,2025/5/1 14:30,2025/5/1 15:50,320,Aft_10128,65
Flt_15923,BTTC,VIOC,2025/5/1 7:55,2025/5/1 11:25,320,Aft_10121,207
Flt_15924,RERF,VIOC,2025/5/1 20:25,2025/5/1 23:25,319,Aft_10123,185
Flt_15925,RUYG,RERF,2025/5/1 18:10,2025/5/1 19:35,319,Aft_10123,71
Flt_15926,VIOC,BTTC,2025/5/1 19:05,2025/5/1 22:40,320,Aft_10122,214
Flt_15927,RERF,RUYG,2025/5/1 16:10,2025/5/1 17:25,319,Aft_10123,72
Flt_15928,VIOC,GTYR,2025/5/1 10:55,2025/5/1 13:45,320,Aft_10128,153
Flt_15930,TEEO,VIOC,2025/5/1 23:05,2025/5/2 0:50,320,Aft_10006,96
Flt_15931,YDJQ,VIOC,2025/5/1 18:40,2025/5/1 21:10,321,Aft_10118,150
Flt_15932,VIOC,TEEO,2025/5/1 20:40,2025/5/1 22:15,320,Aft_10006,88
Flt_15933,VIOC,ZWFQ,2025/5/1 18:15,2025/5/1 23:05,321,Aft_10100,276
Flt_15935,VIOC,YDJQ,2025/5/1 14:45,2025/5/1 17:25,321,Aft_10118,150
Flt_15936,TEEO,VIOC,2025/5/1 15:15,2025/5/1 17:00,320,Aft_10008,99
Flt_15937,PKYJ,VIOC,2025/5/1 15:25,2025/5/1 17:30,320,Aft_10120,120
Flt_15938,VIOC,TEEO,2025/5/1 12:55,2025/5/1 14:20,320,Aft_10008,93
Flt_15939,DXBX,VIOC,2025/5/1 13:50,2025/5/1 17:50,320,Aft_10116,230
Flt_15941,VIOC,PKYJ,2025/5/1 12:40,2025/5/1 14:35,320,Aft_10120,108
Flt_15942,VIOC,DXBX,2025/5/1 9:05,2025/5/1 12:30,320,Aft_10116,204
Flt_15943,GTCZ,VIOC,2025/5/1 16:00,2025/5/1 17:25,319,Aft_10114,80
Flt_15945,VRYX,VIOC,2025/5/1 22:25,2025/5/2 0:10,320,Aft_10125,97
Flt_15946,DQAR,VIOC,2025/5/1 15:00,2025/5/1 19:35,321,Aft_10030,301
Flt_15947,VIOC,GTCZ,2025/5/1 14:00,2025/5/1 15:15,319,Aft_10114,72
Flt_15948,SHZB,VIOC,2025/5/1 21:15,2025/5/1 23:40,319,Aft_10105,147
Flt_15949,VIOC,DQAR,2025/5/1 9:15,2025/5/1 13:35,321,Aft_10030,233
Flt_15950,VIOC,VRYX,2025/5/1 19:55,2025/5/1 21:35,320,Aft_10125,92
Flt_15951,WLTU,VIOC,2025/5/1 15:40,2025/5/1 20:50,321,Aft_10129,337
Flt_15952,VRYX,VIOC,2025/5/1 16:35,2025/5/1 18:20,320,Aft_10107,99
Flt_15953,VIOC,SHZB,2025/5/1 18:05,2025/5/1 20:30,319,Aft_10105,150
Flt_15954,VIOC,VRYX,2025/5/1 14:10,2025/5/1 15:45,320,Aft_10107,96
Flt_15955,VIOC,WLTU,2025/5/1 9:15,2025/5/1 14:10,321,Aft_10129,279
Flt_15958,TOIZ,VIOC,2025/5/1 23:30,2025/5/2 5:30,321,Aft_10113,357
Flt_15960,VIOC,TOIZ,2025/5/1 16:15,2025/5/1 22:30,321,Aft_10113,388
Flt_15962,KKTS,VIOC,2025/5/1 19:05,2025/5/1 21:55,321,Aft_10130,174
Flt_15964,VIOC,IKRZ,2025/5/1 20:55,2025/5/1 23:20,320,Aft_10115,126
Flt_15965,XFJN,VIOC,2025/5/1 8:50,2025/5/1 12:25,321,Aft_10130,213
Flt_15967,VIOC,XFJN,2025/5/1 19:35,2025/5/1 23:20,321,Aft_10117,213
Flt_15970,VIOC,KKTS,2025/5/1 14:40,2025/5/1 17:40,321,Aft_10130,190
Flt_15971,YTYE,VIOC,2025/5/1 17:00,2025/5/1 21:40,321,Aft_10131,271
Flt_15972,XEWN,VIOC,2025/5/1 14:00,2025/5/1 17:00,319,Aft_10112,166
Flt_15974,VIOC,YTYE,2025/5/1 10:35,2025/5/1 15:25,321,Aft_10131,299
Flt_15975,VIOC,XEWN,2025/5/1 9:35,2025/5/1 13:00,319,Aft_10112,221
Flt_15976,WPNH,VIOC,2025/5/1 20:05,2025/5/1 23:50,321,Aft_10106,223
Flt_15977,IKRZ,VIOC,2025/5/1 10:00,2025/5/1 12:15,320,Aft_10098,122
Flt_15980,VIOC,WPNH,2025/5/1 15:05,2025/5/1 19:00,321,Aft_10106,228
Flt_15983,VWSF,CVBE,2025/5/1 22:20,2025/5/2 1:10,320,Aft_10060,176
Flt_15985,KKTS,RRES,2025/5/1 20:55,2025/5/2 0:20,320,Aft_10026,191
Flt_15986,CVBE,VWSF,2025/5/1 18:30,2025/5/1 21:15,320,Aft_10058,156
Flt_15987,RRES,KKTS,2025/5/1 16:30,2025/5/1 19:55,320,Aft_10026,201
Flt_15988,XVFW,SLPJ,2025/5/1 15:35,2025/5/1 18:25,320,Aft_10024,183
Flt_15989,SLPJ,XVFW,2025/5/1 11:55,2025/5/1 14:45,320,Aft_10024,167
Flt_15990,SLPJ,TDZI,2025/5/1 22:50,2025/5/2 3:25,320,Aft_10016,281
Flt_15991,OKBG,RTHW,2025/5/1 11:35,2025/5/1 13:10,320,Aft_10052,88
Flt_15992,XQWL,CVBE,2025/5/1 14:50,2025/5/1 16:55,320,Aft_10058,107
Flt_15993,MELK,XQWL,2025/5/1 12:05,2025/5/1 13:50,320,Aft_10058,109
Flt_15995,RTHW,OKBG,2025/5/1 8:55,2025/5/1 10:35,320,Aft_10052,91
Flt_15996,XQWL,MELK,2025/5/1 9:35,2025/5/1 11:20,320,Aft_10058,100
Flt_15997,CVBE,XQWL,2025/5/1 7:00,2025/5/1 8:35,320,Aft_10058,100
Flt_15998,HVTC,VGQZ,2025/5/1 18:40,2025/5/1 21:55,321,Aft_10104,204
Flt_15999,VGQZ,HVTC,2025/5/1 14:40,2025/5/1 17:50,321,Aft_10104,165
Flt_16000,MLUQ,BTTC,2025/5/1 17:40,2025/5/1 21:05,320,Aft_10132,200
Flt_16001,XQWL,VWTX,2025/5/1 21:05,2025/5/1 23:15,320,Aft_10057,124
Flt_16002,SLPJ,MLUQ,2025/5/1 14:50,2025/5/1 16:55,320,Aft_10132,123
Flt_16003,MLUQ,SLPJ,2025/5/1 11:40,2025/5/1 13:50,320,Aft_10132,122
Flt_16004,VWTX,XQWL,2025/5/1 18:15,2025/5/1 20:05,320,Aft_10057,118
Flt_16005,BTTC,MLUQ,2025/5/1 7:40,2025/5/1 10:55,320,Aft_10132,181
Flt_16006,TATC,VWTX,2025/5/1 19:45,2025/5/1 21:35,319,Aft_10133,117
Flt_16007,VRYX,BTTC,2025/5/1 18:35,2025/5/1 21:15,319,Aft_10134,153
Flt_16008,WUZI,VRYX,2025/5/1 15:50,2025/5/1 17:45,319,Aft_10134,118
Flt_16009,VWTX,TATC,2025/5/1 23:10,2025/5/2 1:05,319,Aft_10133,108
Flt_16010,VRYX,WUZI,2025/5/1 12:30,2025/5/1 14:55,319,Aft_10134,135
Flt_16011,BTTC,VRYX,2025/5/1 9:20,2025/5/1 11:45,319,Aft_10134,146
Flt_16012,NDUJ,VWTX,2025/5/1 10:35,2025/5/1 13:10,320,Aft_10039,145
Flt_16013,VWTX,NDUJ,2025/5/1 7:25,2025/5/1 9:35,320,Aft_10039,132
Flt_16014,AICJ,VWTX,2025/5/1 18:00,2025/5/1 21:05,320,Aft_10041,196
Flt_16015,VWTX,AICJ,2025/5/1 13:55,2025/5/1 16:45,320,Aft_10039,165
Flt_16016,GDHI,TPWY,2025/5/1 12:05,2025/5/1 14:40,320,Aft_10025,156
Flt_16017,KYFK,TPWY,2025/5/1 18:30,2025/5/1 21:40,320,Aft_10135,191
Flt_16018,DQUC,STEC,2025/5/1 6:40,2025/5/1 10:05,321,Aft_10136,216
Flt_16019,TPWY,GDHI,2025/5/1 7:55,2025/5/1 10:50,320,Aft_10025,173
Flt_16020,SLPJ,KYFK,2025/5/1 15:25,2025/5/1 17:20,320,Aft_10135,112
Flt_16021,AICJ,DQUC,2025/5/1 19:45,2025/5/1 21:55,321,Aft_10136,132
