id,flightNo,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_100256,OM8322,UXVH,EYWR,2025/5/30 11:05,2025/5/30 13:50,738,Aft_10091,160
Flt_100257,OM810,HSWG,HZPW,2025/5/30 14:30,2025/5/30 18:30,738,Aft_10116,254
Flt_100258,OM8866,KKME,AAHN,2025/5/30 21:15,2025/5/30 23:45,738,Aft_10027,134
Flt_100259,OM8288,LLZL,NLLA,2025/5/30 12:50,2025/5/30 14:40,738,Aft_10058,108
Flt_100260,OM838,NYOP,DOMU,2025/5/30 0:30,2025/5/30 6:20,7M8,Aft_10117,315
Flt_100261,OM8076,HGHY,XINM,2025/5/30 13:30,2025/5/30 16:20,738,Aft_10026,174
Flt_100262,OM8337,DOMU,HIUP,2025/5/30 6:35,2025/5/30 8:30,738,Aft_10034,110
Flt_100263,OM8234,SFRI,DOMU,2025/5/30 16:05,2025/5/30 18:20,738,Aft_10046,138
Flt_100264,OM8258,WJBA,OXSQ,2025/5/30 13:10,2025/5/30 15:50,738,Aft_10012,141
Flt_100265,OM8384,VWIM,EYWR,2025/5/30 10:35,2025/5/30 13:00,738,Aft_10101,114
Flt_100266,OM8457,EYWR,VGVC,2025/5/30 11:15,2025/5/30 13:50,738,Aft_10076,170
Flt_100267,OM881,DOMU,OIQN,2025/5/30 17:00,2025/5/30 18:45,738,Aft_10037,86
Flt_100268,OM8680,ALFU,HZPW,2025/5/30 19:50,2025/5/30 21:35,738,Aft_10105,90
Flt_100269,OM8309,BBZB,OXSQ,2025/5/30 10:50,2025/5/30 13:35,738,Aft_10095,156
Flt_100270,OM8505,OXSQ,GLHV,2025/5/30 19:00,2025/5/30 20:50,738,Aft_10004,96
Flt_100271,OM8342,VUWJ,DOMU,2025/5/30 16:00,2025/5/30 17:50,738,Aft_10104,101
Flt_100272,OM8308,UXVH,DOMU,2025/5/30 19:20,2025/5/30 21:35,7M8,Aft_10068,116
Flt_100273,OM8637,DOMU,KREM,2025/5/30 20:15,2025/5/30 22:05,738,Aft_10118,117
Flt_100274,OM8551,OETZ,GLHV,2025/5/30 20:00,2025/5/30 21:55,738,Aft_10083,110
Flt_100275,OM8532,YAFY,LLZL,2025/5/30 12:15,2025/5/30 15:25,738,Aft_10061,195
Flt_100276,OM8809,DSQK,ZJCG,2025/5/30 16:05,2025/5/30 17:35,738,Aft_10024,90
Flt_100277,OM8378,VWIM,GLHV,2025/5/30 17:25,2025/5/30 19:50,7M8,Aft_10050,123
Flt_100278,OM8612,KKME,AAHN,2025/5/30 10:55,2025/5/30 13:20,738,Aft_10009,134
Flt_100279,OM8159,DOMU,ZJCG,2025/5/31 13:15,2025/5/31 16:00,738,Aft_10119,161
Flt_100280,OM8341,DOMU,VUWJ,2025/5/31 12:50,2025/5/31 14:55,738,Aft_10111,121
Flt_100281,OM8342,DOMU,HEJY,2025/5/31 18:50,2025/5/31 22:40,738,Aft_10111,237
Flt_100282,OM8071,BBZB,HEJY,2025/5/31 12:10,2025/5/31 14:15,738,Aft_10049,125
Flt_100283,OM8483,NLLA,XLHA,2025/5/31 8:15,2025/5/31 12:05,738,Aft_10035,214
Flt_100284,OM8275,DOMU,OXSQ,2025/5/31 7:05,2025/5/31 8:55,738,Aft_10022,102
Flt_100285,OM8209,EYWR,FVJZ,2025/5/31 8:45,2025/5/31 11:15,7M8,Aft_10120,160
Flt_100286,OM838,NYOP,DOMU,2025/5/31 0:30,2025/5/31 6:20,7M8,Aft_10001,315
Flt_100287,OM8032,WKDC,DOMU,2025/5/31 12:55,2025/5/31 16:45,7M8,Aft_10001,222
Flt_100288,OM8180,MPYS,EYWR,2025/5/31 9:50,2025/5/31 11:50,738,Aft_10015,120
Flt_100289,OM8068,HGHY,ZDHU,2025/5/31 13:55,2025/5/31 16:35,738,Aft_10121,165
Flt_100290,OM8130,NLLA,EYWR,2025/5/31 21:50,2025/5/31 23:55,738,Aft_10076,119
Flt_100291,OM8364,XLOC,AAHN,2025/5/31 10:10,2025/5/31 12:10,7M8,Aft_10077,104
Flt_100292,OM818,FXWC,AAHN,2025/5/31 17:55,2025/5/31 20:35,738,Aft_10053,144
Flt_100293,OM8451,EYWR,XLHA,2025/5/31 13:45,2025/5/31 16:50,738,Aft_10042,202
Flt_100294,OM8113,AAHN,NLLA,2025/5/31 9:45,2025/5/31 12:40,738,Aft_10009,164
Flt_100295,OM8380,VWIM,OETZ,2025/5/31 12:05,2025/5/31 15:20,7M8,Aft_10089,187
Flt_100298,OM884,OIQN,HZPW,2025/5/29 20:45,2025/5/29 22:15,738,Aft_10005,86
Flt_100299,OM8508,UFCB,NLLA,2025/5/29 19:35,2025/5/29 21:55,738,Aft_10003,140
Flt_100300,OM8267,LLZL,MCWT,2025/6/1 11:40,2025/6/1 14:50,7M8,Aft_10066,188
Flt_100301,OM8457,EYWR,VGVC,2025/6/1 11:15,2025/6/1 13:50,738,Aft_10060,170
Flt_100302,OM8294,MCWT,HIUP,2025/6/1 9:45,2025/6/1 14:00,738,Aft_10092,252
Flt_100303,OM8059,EYWR,WKDC,2025/5/29 13:55,2025/5/29 16:40,738,Aft_10014,157
Flt_100304,OM8380,VWIM,OETZ,2025/6/1 12:05,2025/6/1 15:20,7M8,Aft_10089,187
Flt_100305,OM8731,HZPW,QLPO,2025/5/29 15:20,2025/5/29 18:00,738,Aft_10122,157
Flt_100306,OM8435,HZPW,YITW,2025/6/1 7:40,2025/6/1 10:45,738,Aft_10112,188
Flt_100307,OM8126,OETZ,DOMU,2025/5/29 12:35,2025/5/29 15:25,7M8,Aft_10123,166
Flt_100308,OM8817,HIUP,QGSX,2025/6/1 10:45,2025/6/1 12:55,738,Aft_10012,126
Flt_100309,OM8429,HZPW,XLHA,2025/6/1 7:50,2025/6/1 10:55,7M8,Aft_10050,196
Flt_100310,OM8764,FGIR,DOMU,2025/6/1 12:30,2025/6/1 15:35,738,Aft_10122,189
Flt_100311,OM8687,KKME,MCVK,2025/6/1 8:10,2025/6/1 12:50,738,Aft_10103,273
Flt_100312,OM8488,KKME,HZPW,2025/6/1 20:55,2025/6/1 23:25,738,Aft_10045,133
Flt_100313,OM887,DOMU,SJQD,2025/5/29 8:20,2025/5/29 10:10,738,Aft_10033,91
Flt_100314,OM8571,DOMU,OKJK,2025/5/29 8:20,2025/5/29 10:35,7M8,Aft_10086,142
Flt_100315,OM8555,NLLA,YAFY,2025/6/1 17:30,2025/6/1 19:40,738,Aft_10035,123
Flt_100316,OM8553,EYWR,BBZB,2025/6/1 19:00,2025/6/1 20:45,738,Aft_10124,105
Flt_100317,OM888,SJQD,DOMU,2025/6/1 11:10,2025/6/1 12:50,738,Aft_10040,105
Flt_100318,OM8317,GLHV,VWIM,2025/6/1 15:30,2025/6/1 18:20,7M8,Aft_10068,149
Flt_100319,OM8293,HZPW,HIUP,2025/6/1 17:05,2025/6/1 18:50,738,Aft_10088,110
Flt_100320,OM8775,HZPW,UXVH,2025/5/29 10:55,2025/5/29 13:30,738,Aft_10097,153
Flt_100321,OM8612,KKME,AAHN,2025/5/29 10:55,2025/5/29 13:20,738,Aft_10125,134
Flt_100322,OM835,HZPW,HEXD,2025/5/29 8:35,2025/5/29 11:20,738,Aft_10081,160
Flt_100323,OM8078,VOXP,HZPW,2025/5/29 22:25,2025/5/29 23:55,738,Aft_10051,85
Flt_100324,OM8520,OKJK,DOMU,2025/5/29 18:15,2025/5/29 20:30,738,Aft_10043,145
Flt_100325,OM8957,HIUP,ISKH,2025/5/29 9:55,2025/5/29 11:40,738,Aft_10024,97
Flt_100326,OM839,DOMU,HEXD,2025/5/29 13:50,2025/5/29 16:55,738,Aft_10057,172
Flt_100327,OM8531,LLZL,YAFY,2025/5/29 7:10,2025/5/29 9:50,738,Aft_10061,161
Flt_100328,OM8258,WJBA,OXSQ,2025/6/1 13:10,2025/6/1 15:50,738,Aft_10042,141
Flt_100329,OM8612,KKME,AAHN,2025/6/1 10:55,2025/6/1 13:20,738,Aft_10106,134
Flt_100330,OM8228,FVJZ,DOMU,2025/6/1 16:55,2025/6/1 20:05,738,Aft_10008,156
Flt_100331,OM8475,EYWR,KKME,2025/6/1 12:50,2025/6/1 15:45,738,Aft_10029,170
Flt_100332,OM8622,OETZ,KKME,2025/5/29 7:20,2025/5/29 10:05,738,Aft_10126,178
Flt_100333,OM8624,UCKP,VWIM,2025/6/1 19:10,2025/6/1 21:20,738,Aft_10115,121
Flt_100334,OM8420,QGSX,NLLA,2025/6/1 12:45,2025/6/1 15:20,738,Aft_10084,159
Flt_100335,OM8097,VOXP,HEJY,2025/5/30 21:15,2025/5/30 23:55,738,Aft_10111,164
Flt_100336,OM8046,SFRI,AAHN,2025/5/30 16:30,2025/5/30 18:35,738,Aft_10014,128
Flt_100337,OM8317,GLHV,VWIM,2025/5/30 15:30,2025/5/30 18:20,7M8,Aft_10096,149
Flt_100338,OM8281,CGAO,FGIR,2025/5/30 16:35,2025/5/30 18:20,738,Aft_10113,99
Flt_100339,OM8803,OXSQ,TUJZ,2025/5/30 7:15,2025/5/30 9:25,738,Aft_10037,106
Flt_100340,OM8274,WJBA,HIUP,2025/5/30 18:15,2025/5/30 20:50,738,Aft_10021,134
Flt_100341,OM8625,OXSQ,YITW,2025/5/30 16:00,2025/5/30 18:00,738,Aft_10052,115
Flt_100342,OM8019,AAHN,YBWQ,2025/5/30 8:50,2025/5/30 13:15,738,Aft_10093,272
Flt_100343,OM8839,EYWR,KREM,2025/5/30 13:45,2025/5/30 16:20,738,Aft_10064,156
Flt_100344,OM8778,PZYH,KKME,2025/5/30 20:15,2025/5/30 22:55,738,Aft_10023,158
Flt_100345,OM8273,HZPW,HIUP,2025/5/30 11:50,2025/5/30 13:50,738,Aft_10027,110
Flt_100346,OM8459,HZPW,VGVC,2025/5/30 17:30,2025/5/30 19:55,738,Aft_10099,157
Flt_100347,OM8218,FVJZ,DOMU,2025/5/30 13:55,2025/5/30 16:30,738,Aft_10008,156
Flt_100348,OM8806,VWIM,HEJY,2025/5/30 13:45,2025/5/30 18:05,738,Aft_10098,262
Flt_100349,OM8343,AAHN,NBCQ,2025/5/30 18:50,2025/5/30 20:20,7M8,Aft_10127,91
Flt_100350,OM8550,VOXP,DOMU,2025/5/30 16:10,2025/5/30 17:55,738,Aft_10072,106
Flt_100351,OM8189,VOXP,ZJCG,2025/5/30 10:40,2025/5/30 12:35,738,Aft_10122,105
Flt_100352,OM8070,OKJK,OXSQ,2025/5/30 18:05,2025/5/30 20:30,738,Aft_10059,135
Flt_100353,OM8545,DOMU,GLHV,2025/5/30 19:00,2025/5/30 20:45,738,Aft_10072,92
Flt_100354,OM8497,DOMU,QGSX,2025/5/30 17:55,2025/5/30 20:45,738,Aft_10029,165
Flt_100355,OM8830,OKJK,AAHN,2025/5/30 13:10,2025/5/30 15:30,738,Aft_10106,137
Flt_100356,OM8340,PNNF,NLLA,2025/5/31 21:10,2025/6/1 0:10,738,Aft_10084,175
Flt_100357,OM8805,HEJY,VWIM,2025/5/31 19:05,2025/5/31 23:45,738,Aft_10115,280
Flt_100358,OM897,HZPW,MCVK,2025/5/31 11:10,2025/5/31 16:00,738,Aft_10112,295
Flt_100359,OM8269,HZPW,FVJZ,2025/5/31 7:25,2025/5/31 9:55,738,Aft_10051,172
Flt_100360,OM8809,DSQK,ZJCG,2025/5/31 17:35,2025/5/31 19:00,738,Aft_10106,90
Flt_100361,OM8389,KKME,VWIM,2025/5/31 19:05,2025/5/31 21:05,738,Aft_10128,114
Flt_100362,OM8058,OKJK,HZPW,2025/5/31 16:20,2025/5/31 18:45,738,Aft_10032,135
Flt_100363,OM8555,NLLA,YAFY,2025/5/31 17:30,2025/5/31 19:40,738,Aft_10035,123
Flt_100364,OM8477,EYWR,KKME,2025/5/31 21:15,2025/5/31 23:55,738,Aft_10019,170
Flt_100365,OM8231,OXSQ,FVJZ,2025/5/31 19:05,2025/5/31 21:00,738,Aft_10069,119
Flt_100366,OM8815,EYWR,HEJY,2025/5/31 8:50,2025/5/31 11:45,738,Aft_10030,190
Flt_100367,OM8762,VHLB,EYWR,2025/5/31 20:45,2025/5/31 23:30,738,Aft_10030,125
Flt_100368,OM8043,EYWR,HGHY,2025/5/31 9:45,2025/5/31 12:40,738,Aft_10098,178
Flt_100369,OM8316,VUWJ,EYWR,2025/5/31 10:50,2025/5/31 13:25,738,Aft_10091,142
Flt_100370,OM8707,EYWR,HEXD,2025/5/31 14:35,2025/5/31 17:15,738,Aft_10091,141
Flt_100371,OM8839,EYWR,KREM,2025/5/31 13:45,2025/5/31 16:20,738,Aft_10104,156
Flt_100372,OM8622,OETZ,KKME,2025/5/31 7:20,2025/5/31 10:05,738,Aft_10124,178
Flt_100373,OM8404,KKME,DOMU,2025/5/31 11:10,2025/5/31 13:35,738,Aft_10124,134
Flt_100374,OM8786,XCHB,ZJCG,2025/5/31 12:25,2025/5/31 14:30,738,Aft_10114,128
Flt_100375,OM8110,NLLA,HZPW,2025/5/29 9:15,2025/5/29 11:40,738,Aft_10051,161
Flt_100376,OM8755,HZPW,TUJZ,2025/5/29 13:35,2025/5/29 15:20,738,Aft_10067,108
Flt_100377,OM8272,FVJZ,HZPW,2025/5/29 21:20,2025/5/29 23:50,738,Aft_10048,149
Flt_100378,OM8235,OXSQ,LLZL,2025/5/29 21:30,2025/5/29 23:50,738,Aft_10121,142
Flt_100379,OM8408,VGVC,DOMU,2025/6/1 11:05,2025/6/1 13:15,738,Aft_10047,116
Flt_100380,OM8527,HZPW,YAFY,2025/5/29 8:15,2025/5/29 9:50,738,Aft_10121,89
Flt_100381,OM8791,HZPW,VUWJ,2025/5/29 18:45,2025/5/29 20:50,738,Aft_10010,140
Flt_100382,OM8818,QGSX,HIUP,2025/6/1 13:40,2025/6/1 15:40,738,Aft_10012,112
Flt_100383,OM8551,OETZ,GLHV,2025/6/1 20:00,2025/6/1 21:55,738,Aft_10012,110
Flt_100384,OM8828,NBCQ,DOMU,2025/6/1 18:50,2025/6/1 20:15,738,Aft_10097,72
Flt_100385,OM8830,OKJK,AAHN,2025/6/1 13:10,2025/6/1 15:30,738,Aft_10064,137
Flt_100386,OM8057,OKJK,XCHB,2025/5/29 11:45,2025/5/29 13:15,738,Aft_10084,73
Flt_100387,OM8433,DOMU,KKME,2025/5/29 21:30,2025/5/30 0:10,738,Aft_10033,172
Flt_100388,OM8120,NLLA,HZPW,2025/5/29 20:05,2025/5/29 22:45,7M8,Aft_10129,161
Flt_100389,OM8235,HZPW,OXSQ,2025/6/1 18:50,2025/6/1 20:30,738,Aft_10094,105
Flt_100390,OM868,NYOP,DOMU,2025/6/1 14:35,2025/6/1 20:05,7M8,Aft_10130,315
Flt_100391,OM8072,HEJY,BBZB,2025/6/1 15:25,2025/6/1 18:15,738,Aft_10049,128
Flt_100392,OM8572,OKJK,DOMU,2025/6/1 11:35,2025/6/1 14:10,738,Aft_10131,145
Flt_100393,OM8233,SFRI,WJBA,2025/5/29 10:05,2025/5/29 12:20,738,Aft_10070,139
Flt_100394,OM8257,OXSQ,WJBA,2025/5/29 9:35,2025/5/29 12:20,738,Aft_10072,164
Flt_100395,OM8095,YAFY,WKDC,2025/5/29 20:00,2025/5/29 22:30,738,Aft_10076,141
Flt_100396,OM8210,FVJZ,EYWR,2025/6/1 12:20,2025/6/1 14:30,7M8,Aft_10120,123
Flt_100397,OM8771,EYWR,IAYH,2025/6/1 15:40,2025/6/1 18:15,738,Aft_10030,164
Flt_100398,OM8382,PNNF,EYWR,2025/6/1 15:55,2025/6/1 17:50,738,Aft_10081,116
Flt_100399,OM8543,AAHN,AFPF,2025/5/29 7:05,2025/5/29 8:35,738,Aft_10063,89
Flt_100400,OM8835,AAHN,IAYH,2025/5/29 17:10,2025/5/29 19:40,738,Aft_10024,150
Flt_100401,OM8839,EYWR,KREM,2025/5/29 13:45,2025/5/29 16:20,738,Aft_10064,156
Flt_100402,OM8097,AAHN,VOXP,2025/5/29 18:20,2025/5/29 19:55,738,Aft_10104,98
Flt_100403,OM8754,PNNF,LLZL,2025/5/29 21:05,2025/5/30 0:15,738,Aft_10061,181
Flt_100404,OM8865,AAHN,KKME,2025/5/29 11:50,2025/5/29 14:20,738,Aft_10027,169
Flt_100405,OM8274,WJBA,HIUP,2025/5/29 18:15,2025/5/29 20:50,738,Aft_10027,134
Flt_100406,OM8468,VGVC,EYWR,2025/5/29 19:55,2025/5/29 22:30,738,Aft_10031,127
Flt_100407,OM8838,OXSQ,DOMU,2025/6/1 7:05,2025/6/1 8:45,738,Aft_10004,90
Flt_100408,OM8357,DOMU,HIUP,2025/6/1 9:40,2025/6/1 11:40,738,Aft_10098,110
Flt_100409,OM8565,NLLA,DYUE,2025/6/1 16:25,2025/6/1 18:55,738,Aft_10084,151
Flt_100410,OM8212,TZJS,NLLA,2025/6/1 13:00,2025/6/1 15:55,738,Aft_10099,176
Flt_100411,OM8339,NLLA,PNNF,2025/6/1 17:00,2025/6/1 20:05,738,Aft_10099,198
Flt_100412,OM8556,YAFY,NLLA,2025/5/30 20:45,2025/5/30 22:55,738,Aft_10035,136
Flt_100413,OM8553,EYWR,BBZB,2025/5/30 19:00,2025/5/30 20:45,738,Aft_10015,105
Flt_100414,OM8838,OXSQ,DOMU,2025/5/30 7:05,2025/5/30 8:45,738,Aft_10008,90
Flt_100415,OM8675,DOMU,YBWQ,2025/5/30 21:15,2025/5/31 1:40,738,Aft_10126,265
Flt_100416,OM8268,LLZL,HZPW,2025/5/30 20:20,2025/5/30 23:40,7M8,Aft_10066,175
Flt_100417,OM842,XHFE,DOMU,2025/5/30 9:00,2025/5/30 11:50,738,Aft_10060,177
Flt_100418,OM8168,OXSQ,AAHN,2025/5/30 22:20,2025/5/30 23:50,738,Aft_10018,86
Flt_100419,OM8035,OXSQ,VOXP,2025/5/30 14:45,2025/5/30 16:15,738,Aft_10102,88
Flt_100420,OM8333,DOMU,OXSQ,2025/5/30 22:10,2025/5/30 23:50,738,Aft_10048,102
Flt_100421,OM8269,HZPW,FVJZ,2025/5/30 7:45,2025/5/30 10:15,7M8,Aft_10129,172
Flt_100422,OM8154,MPYS,DOMU,2025/5/30 20:15,2025/5/30 23:05,7M8,Aft_10129,155
Flt_100423,OM8406,XLHA,DOMU,2025/5/30 12:10,2025/5/30 14:45,738,Aft_10051,140
Flt_100424,OM8071,BBZB,HEJY,2025/5/30 12:10,2025/5/30 14:15,738,Aft_10049,125
Flt_100425,OM8704,YBWQ,EYWR,2025/5/30 14:50,2025/5/30 20:25,738,Aft_10031,311
Flt_100426,OM8776,HZPW,WKDC,2025/5/30 18:05,2025/5/30 21:30,738,Aft_10097,185
Flt_100427,OM8539,DOMU,VOXP,2025/5/31 9:25,2025/5/31 11:25,73G,Aft_10079,102
Flt_100428,OM8806,VWIM,HEJY,2025/5/31 13:45,2025/5/31 18:05,738,Aft_10115,262
Flt_100429,OM8160,ZJCG,DOMU,2025/5/31 21:45,2025/6/1 0:25,738,Aft_10119,148
Flt_100430,OM8506,GLHV,OXSQ,2025/5/31 21:55,2025/5/31 23:45,738,Aft_10052,118
Flt_100431,OM8568,GLHV,DOMU,2025/5/31 14:10,2025/5/31 16:05,738,Aft_10125,113
Flt_100432,OM8495,EYWR,YITW,2025/5/31 14:55,2025/5/31 17:50,738,Aft_10075,188
Flt_100433,OM8126,OETZ,DOMU,2025/5/31 12:35,2025/5/31 15:25,738,Aft_10034,166
Flt_100434,OM8229,EYWR,OETZ,2025/5/31 8:05,2025/5/31 10:10,738,Aft_10013,139
Flt_100435,OM8484,XLHA,NLLA,2025/5/31 13:10,2025/5/31 16:20,738,Aft_10035,192
Flt_100436,OM8304,VWIM,KKME,2025/5/31 11:50,2025/5/31 14:05,738,Aft_10019,143
Flt_100437,OM8787,OXSQ,QGSX,2025/5/31 9:55,2025/5/31 11:50,738,Aft_10054,115
Flt_100438,OM8327,NLLA,OXSQ,2025/5/31 12:25,2025/5/31 15:00,738,Aft_10004,144
Flt_100439,OM8544,AFPF,AAHN,2025/5/31 9:20,2025/5/31 10:55,738,Aft_10043,95
Flt_100440,OM8753,LLZL,PNNF,2025/5/31 16:25,2025/5/31 19:45,738,Aft_10061,195
Flt_100441,OM8098,HEJY,VOXP,2025/5/31 8:55,2025/5/31 11:50,738,Aft_10064,173
Flt_100442,OM8267,HZPW,LLZL,2025/5/31 7:15,2025/5/31 10:50,7M8,Aft_10066,212
Flt_100443,OM8785,ZJCG,XCHB,2025/5/31 20:30,2025/5/31 22:30,738,Aft_10114,110
Flt_100444,OM8742,LFOL,EYWR,2025/5/31 14:45,2025/5/31 17:20,738,Aft_10020,142
Flt_100445,OM8848,WWMZ,ZOYW,2025/5/31 12:50,2025/5/31 14:40,737GY,Aft_10110,102
Flt_100446,OM8165,HZPW,NLLA,2025/5/31 10:00,2025/5/31 12:40,738,Aft_10047,165
Flt_100447,OM8755,TUJZ,YCEX,2025/5/31 16:05,2025/5/31 18:10,738,Aft_10067,136
Flt_100448,OM8102,NLLA,DOMU,2025/6/1 16:15,2025/6/1 19:15,7M8,Aft_10129,166
Flt_100449,OM8637,DOMU,KREM,2025/5/29 17:50,2025/5/29 20:00,737GY,Aft_10110,117
Flt_100450,OM8366,VWIM,OETZ,2025/6/1 20:10,2025/6/1 23:25,738,Aft_10004,187
Flt_100451,OM8028,ZJCG,OXSQ,2025/6/1 17:25,2025/6/1 19:10,738,Aft_10059,109
Flt_100452,OM8947,VOXP,MPYS,2025/6/1 10:00,2025/6/1 12:00,7M8,Aft_10090,111
Flt_100453,OM8114,NLLA,AAHN,2025/6/1 13:50,2025/6/1 16:35,738,Aft_10116,162
Flt_100454,OM883,HZPW,OIQN,2025/6/1 18:10,2025/6/1 19:45,738,Aft_10092,87
Flt_100455,OM8287,NLLA,LLZL,2025/6/1 10:00,2025/6/1 11:55,738,Aft_10051,118
Flt_100456,OM8388,PNNF,DOMU,2025/5/29 18:25,2025/5/29 20:00,738,Aft_10058,75
Flt_100457,OM8479,HZPW,XLHA,2025/6/1 16:10,2025/6/1 19:05,7M8,Aft_10011,196
Flt_100458,OM8252,SFRI,HZPW,2025/5/29 17:10,2025/5/29 19:15,7M8,Aft_10066,125
Flt_100459,OM871,DOMU,FPCR,2025/5/29 8:30,2025/5/29 11:30,738,Aft_10052,163
Flt_100460,OM8311,EYWR,PNNF,2025/6/1 18:00,2025/6/1 20:20,738,Aft_10020,144
Flt_100461,OM8275,DOMU,OXSQ,2025/6/1 7:05,2025/6/1 8:55,738,Aft_10022,102
Flt_100462,OM8275,OXSQ,MCWT,2025/6/1 10:00,2025/6/1 14:45,738,Aft_10022,291
Flt_100463,OM8327,NLLA,OXSQ,2025/6/1 12:25,2025/6/1 15:00,738,Aft_10048,144
Flt_100465,OM8475,EYWR,KKME,2025/5/29 12:50,2025/5/29 15:45,738,Aft_10128,170
Flt_100466,OM8554,BBZB,EYWR,2025/5/29 21:50,2025/5/29 23:55,738,Aft_10091,108
Flt_100467,OM8467,EYWR,VGVC,2025/6/1 16:15,2025/6/1 18:40,738,Aft_10101,170
Flt_100468,OM8483,NLLA,XLHA,2025/5/30 8:15,2025/5/30 12:05,738,Aft_10035,214
Flt_100469,OM8371,GLHV,VWIM,2025/5/30 8:25,2025/5/30 10:45,7M8,Aft_10096,149
Flt_100470,OM8477,EYWR,KKME,2025/5/30 21:15,2025/5/31 0:05,738,Aft_10012,170
Flt_100471,OM8327,NLLA,OXSQ,2025/5/30 12:25,2025/5/30 15:00,738,Aft_10052,144
Flt_100472,OM8034,OETZ,HZPW,2025/5/30 17:15,2025/5/30 19:50,738,Aft_10007,151
Flt_100473,OM8690,SJQD,EYWR,2025/5/30 12:45,2025/5/30 14:35,738,Aft_10042,107
Flt_100474,OM8139,DOMU,LFOL,2025/5/30 8:35,2025/5/30 11:50,7M8,Aft_10001,194
Flt_100475,OM8043,EYWR,HGHY,2025/5/30 9:45,2025/5/30 12:40,738,Aft_10026,178
Flt_100476,OM8622,OETZ,KKME,2025/5/30 7:20,2025/5/30 10:05,738,Aft_10094,178
Flt_100477,OM8474,KKME,EYWR,2025/5/30 22:05,2025/5/31 0:05,738,Aft_10076,126
Flt_100478,OM8392,ZOYW,HZPW,2025/5/30 10:20,2025/5/30 12:15,738,Aft_10103,102
Flt_100479,OM8236,LLZL,OXSQ,2025/5/30 7:30,2025/5/30 10:00,738,Aft_10121,135
Flt_100480,OM8617,HZPW,OXSQ,2025/5/30 7:30,2025/5/30 9:25,738,Aft_10047,105
Flt_100481,OM8461,HZPW,KKME,2025/5/30 7:35,2025/5/30 10:10,738,Aft_10010,168
Flt_100482,OM8430,XLHA,HZPW,2025/5/30 12:10,2025/5/30 15:00,737GY,Aft_10110,156
Flt_100483,OM8818,HIUP,OETZ,2025/5/30 16:50,2025/5/30 19:00,738,Aft_10083,116
Flt_100484,OM8753,LLZL,PNNF,2025/5/30 16:25,2025/5/30 19:45,738,Aft_10061,195
Flt_100485,OM8058,XCHB,OKJK,2025/5/30 14:15,2025/5/30 15:25,738,Aft_10115,76
Flt_100486,OM8138,HZPW,OETZ,2025/5/30 20:10,2025/5/30 23:00,738,Aft_10116,161
Flt_100487,OM8038,HEJY,EYWR,2025/5/30 19:00,2025/5/30 22:30,738,Aft_10101,195
Flt_100488,OM8418,VGVC,DOMU,2025/5/31 16:00,2025/5/31 17:55,738,Aft_10024,116
Flt_100490,OM8138,HZPW,OETZ,2025/5/31 20:10,2025/5/31 23:00,738,Aft_10032,161
Flt_100491,OM8115,HZPW,NLLA,2025/5/31 8:00,2025/5/31 10:50,7M8,Aft_10086,165
Flt_100492,OM8579,AAHN,GLHV,2025/5/31 14:40,2025/5/31 16:10,7M8,Aft_10077,90
Flt_100493,OM8097,VOXP,HEJY,2025/5/31 21:15,2025/5/31 23:55,738,Aft_10009,164
Flt_100494,OM8077,VOXP,WKDC,2025/5/31 15:35,2025/5/31 17:50,738,Aft_10021,136
Flt_100495,OM837,DOMU,NYOP,2025/5/31 18:20,2025/5/31 23:30,7M8,Aft_10107,318
Flt_100496,OM8338,HIUP,DOMU,2025/5/31 9:30,2025/5/31 11:10,738,Aft_10131,102
Flt_100497,OM8383,EYWR,VWIM,2025/5/31 6:50,2025/5/31 9:15,738,Aft_10109,137
Flt_100498,OM8061,EYWR,XCHB,2025/5/31 9:05,2025/5/31 11:05,738,Aft_10114,125
Flt_100499,OM8320,PNNF,EYWR,2025/5/31 12:25,2025/5/31 14:25,738,Aft_10056,116
Flt_100500,OM8467,EYWR,VGVC,2025/5/31 16:15,2025/5/31 18:45,738,Aft_10132,170
Flt_100501,OM8481,OETZ,VGVC,2025/5/31 16:20,2025/5/31 19:35,7M8,Aft_10089,200
Flt_100502,OM8948,MPYS,VOXP,2025/5/29 13:00,2025/5/29 14:55,7M8,Aft_10090,111
Flt_100503,OM8408,VGVC,DOMU,2025/5/29 10:55,2025/5/29 13:15,738,Aft_10100,116
Flt_100504,OM8387,DOMU,PNNF,2025/6/1 15:30,2025/6/1 17:10,738,Aft_10131,96
Flt_100505,OM8315,EYWR,VUWJ,2025/6/1 7:15,2025/6/1 9:50,738,Aft_10091,173
Flt_100506,OM866,YBWQ,HZPW,2025/6/1 15:05,2025/6/1 19:50,738,Aft_10025,269
Flt_100507,OM8792,VUWJ,HZPW,2025/6/1 21:50,2025/6/2 0:05,738,Aft_10036,113
Flt_100508,OM8773,OXSQ,FXGB,2025/5/29 10:25,2025/5/29 12:35,738,Aft_10094,121
Flt_100509,OM8287,NLLA,LLZL,2025/5/29 10:00,2025/5/29 11:55,738,Aft_10003,118
Flt_100510,OM8805,HEJY,VWIM,2025/5/29 19:05,2025/5/29 23:45,738,Aft_10032,280
Flt_100511,OM8134,OETZ,OXSQ,2025/6/1 11:05,2025/6/1 13:45,738,Aft_10052,147
